Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
18690.0,-15.3988450085358,7.47232389650112,-19.0269123426632,11.165525840514,-6.89385628014845,-2.12093657486019,-14.9133299850456,-0.721214094320184,-7.1750966153358,-14.166794659606,10.2777688628065,-14.9854337328686,0.345179234077653,-14.6663889726541,-0.346352541965346,-8.33324249555463,-12.6025964553952,-4.87668342078337,0.604625910708604,1.11150221461014,-2.44488368228,0.727495341024629,-0.345078151264077,-0.981748551471828,0.995271346300177,0.816761717958274,2.26294237384391,-1.17806316323334,1.0
75556.0,-0.734303155037818,0.435519332206195,-0.530865546585229,-0.471119606930407,0.643214386605141,0.713832369657908,-1.23457207133269,-2.55141159871634,-2.05772382572102,0.166830707878014,0.567551954604602,-0.85805991589575,-0.448067929957678,-0.264936238828755,0.88886293915465,0.838120616560385,1.42505965449185,-0.169664182600728,2.50202738858443,0.864536120628702,-1.00487737851609,1.15035358786928,-0.152555282700309,-1.38674463324096,0.0047160148280004,0.21914583821982,-0.0582573076118087,0.158047988697071,29.95
149640.0,0.754315925858731,2.37982185248504,-5.13727449343089,3.81839172249665,0.0432026520139663,-1.28545137361934,-1.76668362059541,0.756710661816359,-1.76572209782095,-3.26300672553831,3.59279683214404,-2.77234880583364,-0.0745336542111445,-6.28109364908023,0.165978009089423,-2.67917124597012,-1.38555652893852,0.249056748544312,2.3534526931986,0.369662961829814,0.397057600980957,0.141165218358707,0.171984534755456,0.394273775761011,-0.4446418368392,-0.2631890643687,0.304702950350999,-0.0443622747894533,2.0
162501.0,-0.421324977531489,1.37208513681658,-0.251556037430163,-0.712613370971181,1.30776306543752,-1.2664191960237,1.61909358056937,-2.07172731920305,1.08552788861335,0.646227151633283,-0.178264972152021,-0.485135924614871,-0.098987751882102,-1.93381153656491,0.475969755507668,-0.211821468831924,-0.0532374317224443,0.555622682963674,-0.656191809252167,0.128683171312647,0.891135006486522,1.02151067420003,-0.198742377925999,-0.0406111429405366,-0.921002767571881,-0.444333313570104,-0.370918320590252,-0.480706264420695,5.52
96717.0,-3.7058559456413,4.10787318567637,-3.80365599543613,1.71031444791959,-3.58246604635748,1.4697289395611,-9.62156012711908,-11.9131046925977,-0.322296771337166,-6.62569249371823,2.17523030559549,-4.38107755793604,2.06329870945929,-0.673818453194249,1.40076321660287,-4.25492662033392,-5.16021301572915,-1.30252591599748,2.59445276115475,3.63960274068724,-5.49877168010629,2.94147540326902,0.916235852911927,-0.25550447969595,-0.18383483865098,-0.584538952417976,-0.315483570351021,-0.0972228121259146,1.0
155307.0,-0.567987670529778,-0.659071647098665,0.0890761204371269,-3.26539489467896,2.3501970620528,3.53942292917357,-0.735495799297405,1.09594503265699,-0.923204898027495,-0.256546390694466,-0.232833981573094,-0.741858025598916,-0.107702920726094,-0.35407145998336,-0.0889504685588908,1.35367402204923,-0.237864074024324,-1.52382280899346,-0.144003855526221,0.185062813516267,0.065040339584306,-0.160069445544617,0.109441257069719,0.66533222327633,-0.403197198970569,-0.576589856048755,0.133679272439486,0.152999852777879,22.46
41413.0,-15.1404496225073,7.37804241221284,-16.356367356494,9.19493491430021,-13.4661632895942,-2.95843050082103,-16.1655386244192,10.0752539455532,-7.90182112627786,-13.0094028057641,4.82823533219729,-11.0584014244364,1.99812557552295,-8.59204740189288,0.540385309176116,-10.6157452968661,-21.0178983428443,-8.39739305199317,3.18355894967976,-1.69148198782553,3.14742810473234,0.341677595071206,-1.15016247089952,0.795189734964946,-0.194542181109758,0.145963568626439,-2.45868034756574,-1.18988788135128,106.55
86374.0,-1.49676194589017,-0.0914317638799559,0.484284925778174,-1.53364260100521,3.6440926533996,2.73684160448568,-0.19696657780623,0.721696819906254,-0.269662395775873,-0.121444068901953,-0.129490473090373,-0.287452117701604,-0.136956611541547,0.0203309153651668,0.777664044759954,0.699855993009806,-1.22862084550419,-0.036598582306145,-0.214446808259243,0.0722908318289074,-0.396216668488369,-1.07688748308764,-0.396158776117769,1.00694092228061,0.372678946893059,0.0122367843499063,0.0711029782405352,-0.162855561851685,0.99
41233.0,-10.6457996485752,5.9183066586857,-11.6710425949575,8.80736917876038,-7.97550136587277,-3.58680634405361,-13.6167970541448,6.42816934590602,-7.36845129274034,-12.8881582878915,6.85495311388866,-13.2116950297251,1.03561234332246,-13.7789556397675,1.04044835530024,-11.2903278082585,-20.5780220491922,-7.54782411219534,3.11847976563045,-0.0461701790327979,2.57196959291347,0.206809359357246,-1.66780140024191,0.558418754024331,-0.0278978765982558,0.354253781525514,0.273328726801416,-0.152908080809092,0.0
151243.0,2.05194039254802,-0.114706648989513,-2.01013221661381,0.315772213805619,0.55291203451653,-0.83038245918626,0.478710755630904,-0.365247947221188,0.612789032834372,-0.0331932742296662,-1.22822930387185,0.10120867551902,-0.248182532513389,0.507037770619943,0.017982763663201,-0.616223340517644,-0.302985501962618,-0.125776055469963,0.132733839887283,-0.168717344775447,0.273465884201929,0.935095707089067,-0.163155735735468,0.538625500513786,0.610524013625047,0.032515074610227,-0.0494021438348116,-0.0611964521627494,37.83
166697.0,0.0909958014645373,0.889782154886848,-0.357488426851314,-0.613049307371355,0.781855423182004,-0.618880204812589,0.789313449218622,0.102932652843376,-0.11487386294576,-0.62756218522999,0.897052836068099,-0.0959433222781323,-1.43466401548446,-0.547190794461401,-0.802814295653734,0.552877018987729,0.23892503576417,0.401103795563254,0.0202932457245607,-0.0567514101407377,-0.29594388314225,-0.807670854480045,0.118349964348295,0.624053132367137,-0.513040787957818,0.0910761628849607,0.209516586318527,0.0727526642511098,4.48
40662.0,-4.44684654752268,-0.0147931576652609,-5.12630699550863,6.94512997633611,5.26925534782033,-4.29717716297717,-2.59124168468427,0.342670615268881,-3.88066304488519,-3.97652513857503,5.73008435556377,-5.03186814827248,-1.13543910933334,-10.7870505700202,0.265456230525684,-1.10421746262461,0.636412737308571,0.994101368746143,-0.688720555143152,-0.108006422684084,0.247912823388783,-0.0495861794607239,-0.226016961592253,-0.401235601042542,0.856123603036307,0.661272426708284,0.492559738814261,0.971834350005126,1.0
72264.0,-0.106528141376714,0.719421858836686,0.44818248701851,0.105611788261025,-0.446867436025288,-0.854580335708212,-0.375207445512317,-2.97126800892175,-0.449008361340884,-1.11838727503611,-0.164698371943006,1.20973132688669,0.486534788268634,0.45554825398059,-0.769955353462394,-0.0868428556121431,-0.0675720039084987,-0.930667892222119,-1.09493436839519,0.618513492498925,-1.18435469610843,0.598731177841831,-0.0209241018515588,0.989442701945353,0.466560819214194,0.327947442833631,0.060210371675916,0.293038655884383,70.0
134848.0,1.91752661777127,-0.185349822566207,-1.521882975867,0.331396808532254,0.292619955417079,-0.0856427265924007,-0.246589398827633,0.0473473753840795,0.524729326682424,-0.337512055725033,0.962869990684301,0.760941390390057,0.244387183364651,-1.11151087743845,-0.175762037344351,0.812578485103251,0.211390749374573,0.7525296902814,0.0492503589045247,-0.0154203299145333,-0.0139030538586385,-0.0149465384970182,0.13319367221512,0.224936704358512,-0.220833573692274,0.41350018485936,-0.045684451992287,-0.0256988790648662,51.5
82211.0,-0.264968039375109,0.973381328487276,0.572789261934198,-0.450962627679957,0.852926469497583,0.313037076222819,0.522307521961906,0.229733012460933,-0.415172642874005,-0.317720185491102,-0.195510104554503,-0.388644991949485,-0.467711197420496,-0.176292609025917,0.407998763057871,1.12087159224088,-0.824687209549719,1.01962853445061,0.854882384678404,0.132081522625201,-0.334199280048283,-0.960889205031771,-0.228333152153567,-1.47257425890796,0.0132375178710434,0.164246499677688,0.233875155562311,0.0689506217937107,4.49
41237.0,-10.2817840384715,6.30238478416897,-13.271718028752,8.92511547634157,-9.97557831146449,-2.83251346361162,-12.7032526593299,6.70684583868978,-7.07842395823848,-12.8056831898117,6.78605830197451,-13.0642398936784,1.1795245105938,-13.694873039573,0.951479176238826,-10.9542857275047,-20.5835927904158,-7.51726213169106,2.87235363605874,-0.247647527731929,2.47941350799644,0.366932842343897,0.0428046480276363,0.478278891799746,0.157770817898023,0.329900959238367,0.163504340964582,-0.485552212695879,118.3
59062.0,-0.698433351598618,0.823025921387023,1.19660534835777,0.667039996745865,0.303595862895091,-0.0314189811266992,0.764089266226048,0.0315978014994101,-0.209009558907898,0.66241350044034,1.24222732602248,-0.308707453363681,-1.74824970839774,0.582236852529539,0.812488157929312,-0.439545459085927,-0.188495933649136,0.316381088065443,0.322319715044574,0.208831107934568,0.0808000468015625,0.588207837368453,-0.0457542754377199,-0.0166980413698387,-0.299417246271492,-0.319345403778573,0.378701480791754,0.0506784342248062,39.54
56624.0,-7.90142134976781,2.72047248689249,-7.88593567244075,6.34833355148109,-5.48011903551053,-0.333059239585013,-8.68237644547782,1.16443107786426,-4.54244738562489,-7.74848004950582,5.26658587269696,-8.67967880327782,-1.1663656781569,-8.10797466085831,0.701364761025326,-6.28830575777651,-13.7531307979331,-4.32923927421315,1.50425021091709,-0.614719344485925,0.0777390506575033,1.0924365947863,0.320132727437797,-0.434642552856739,-0.380687072327338,0.213630359032603,0.423620329379796,-0.105168533503988,153.46
93897.0,-10.3008197578448,6.48309458751086,-15.0763627200288,6.55419115286706,-8.88025172157215,-4.47167242014489,-14.900688599735,3.84017023811699,-4.35844142237671,-14.5331616869738,7.58874088021049,-15.8357188077344,0.135035383391472,-11.5670059165135,-0.077026912374336,-11.4674297370042,-19.1729963590355,-6.96985638421183,2.21175583268581,0.113244363257218,1.50874842459643,1.04164209875775,-0.682789602968657,0.573543946252624,-1.6023889741646,-0.393520821299559,-0.468892515546761,0.105920160381125,1.0
171565.0,-0.898843305191139,0.898190194877233,0.729156422824956,-1.31137281931609,0.962242935715402,-0.562098158116422,1.18947813134517,-0.283826901793237,0.0065085022460187,-0.0103310065980775,0.444098669616302,0.158538423156489,-0.919506256984944,0.133652761963629,-1.15981843265084,0.211860206989476,-0.958676482662864,-0.225687337422977,-0.152165908441488,-0.0733734298406692,-0.247441689384312,-0.622869763664468,-0.174637930282543,-0.424014783480752,-0.196860659898658,0.0607258100656781,-0.314421484841839,-0.0104962582080703,0.89
152058.0,-3.57636177773708,3.29943622098785,-7.46043319687438,7.78363417666419,-0.398548657536885,-1.96844144838725,-3.11047619254795,-0.328403695377149,-1.57436284547485,-2.49756054724841,4.60417047790948,-9.0019148555682,-1.27632400546329,-13.9694706254616,1.25694535316357,-4.49162922501012,-5.96998693103967,-1.27466622002178,1.14778361222539,-0.181455201194929,0.540730752300116,0.719526342466937,0.379248749413946,-0.616961860032022,-0.44281081400968,0.359840688732324,-2.65182487459349,0.422184391599186,1.0
70071.0,-0.440095203221886,1.13723897606434,-3.22707975693117,3.24229293383089,-2.03399815309639,-1.61841464754635,-3.02801259904704,0.764554819893569,-1.8019372093973,-4.7117686842189,4.66325458481107,-5.17173460782892,-1.62407024790733,-6.71387819491558,0.607986267670607,-3.27520749888835,-6.8238312134789,-1.35530868624906,0.291250739005026,0.895840844006848,0.764186724577691,-0.275577693085964,-0.343571526478397,0.233084829252444,0.606433640125543,-0.315433462199896,0.768290751269875,0.459623327730251,227.3
85576.0,-2.20763091845218,3.25907610397605,-5.43636546967173,3.68473739367705,-3.06640091036945,-0.671323195313701,-3.69617839443207,1.8222724578951,-3.04965272773018,-6.35388725151755,4.35148149710451,-6.4532473302497,-0.0614319367541572,-8.44287285721034,-0.328820639839654,-5.44079518325917,-9.5180378916264,-2.43806861829455,2.33675362049059,0.808336360421968,0.920899033968287,0.0376745089378149,0.026753977510545,-0.791488823729947,0.176492777047381,-0.136312279131778,1.08758482385547,0.373833528935625,240.77
8169.0,0.857321003765953,4.09391182702914,-7.42389358948559,7.38024451788662,0.973366022888688,-2.73076151658057,-1.49649705633444,0.543015172692922,-2.35119015933267,-3.94423849794435,6.35507773663404,-7.30974798382371,0.7484505505775,-9.05799252943745,-0.648944909074786,-1.07311652692728,1.52450091526025,1.83136353283608,-0.0897244112241547,0.483302650495284,0.375026285129017,0.145399853347782,0.240603265009756,-0.234649222710157,-1.00488094720044,0.435831916241838,0.618323805168482,0.148468944379397,1.0
155359.0,-1.067713272294,5.26231210944906,-8.4385670664835,7.31648729995658,0.0082535729164869,-2.12593631959976,-3.3070357352934,1.86983752340028,-4.52258362448849,-5.17281182346005,5.59112619350265,-5.64041745782421,0.784510038605689,-12.0438056158463,0.353814874886981,-1.92055816814255,-1.87992827944447,0.679751299229409,0.797641375455208,0.821404548671474,0.547789786518153,-0.491959821843257,0.0559141341245579,-1.14536853471475,0.0689513455242996,0.535054734945035,0.539263072143882,0.124255055772618,0.77
82091.0,1.37762944070681,-0.383018137831541,0.0910869536339747,-0.580192519863243,-0.895768872714933,-1.28145047831811,-0.10829633162926,-0.307405272189446,-1.03977992601583,0.681037460703418,-0.473869325707748,-0.314990709582035,-0.222535992883694,0.383591360658049,0.760097598916284,-1.35920462920777,0.0845635373154115,0.404273901225981,-0.481877317771958,-0.47988489735897,-0.801892899580056,-1.9594667883085,0.281275654231449,0.330368177661658,-0.0345212339156319,0.62453502593391,-0.0818018746451433,0.0102534770273823,24.99
113662.0,2.05347275585547,-0.0603095862086057,-1.22799150269432,0.181513286924565,0.211640639911091,-0.599167882732268,0.121408899682277,-0.199149600187175,0.2032300957819,0.221279899286315,0.657066713533253,1.36090147744864,0.797429003288398,0.297240254388873,-0.706245579668418,0.195587674421304,-0.753858033531059,-0.309086466524259,0.610105945703554,-0.150841961963691,-0.26042156952177,-0.614117561864606,0.260113326028714,-0.472556594511202,-0.240104128739115,0.205532600887888,-0.0703714301848137,-0.0733652819192452,1.79
59743.0,0.825621519156388,-1.49191653747344,1.50824343876585,1.01977866897523,-1.64759879547901,1.58167901557801,-1.43542052486708,0.590413028163436,0.447121881910958,0.48039760594725,-0.126451472919239,0.971710718637446,-0.27928018533839,-0.932341433159334,-2.11635452124301,-1.98779111967657,0.504268239322278,1.35223909855495,-0.579338358453385,-0.27789783346371,-0.278791828026376,-0.208321799722759,-0.1754071741834,-0.298357776015135,0.316792669417524,-0.206920407334788,0.114362971679205,0.0540945682028288,171.0
41353.0,-15.0209806030789,8.07523975163174,-16.2980905380446,5.66482005292134,-11.9181533731348,-4.24695712395156,-14.7166675516611,9.43508432139337,-6.7953981269244,-15.1241628144947,6.03766622940467,-11.6767222367813,1.32697878633103,-12.3816058947985,-0.0716392778020956,-9.48414337021449,-19.6718814509262,-7.64327282087749,1.16906441801605,-0.995786857833133,2.52511546344786,-0.832074336953531,-0.186116823393738,0.429780833741005,0.697102812320081,0.0560310740941657,-1.31088762047629,-0.707402991270252,34.12
91075.0,-1.85506070184998,1.55496360697718,-1.40580882850107,0.669327345741316,-0.280229520106465,1.17865246733203,-3.45997906611492,-2.81515495312599,1.24222876512242,-4.15635447965382,2.20944075185923,-5.12231410931103,0.66129710617156,-3.10393771952109,-2.41086973192388,-2.42501563217886,-3.96062268909989,-0.125017788038036,0.60039728842723,0.536916458029193,-0.0953083066630984,0.94662891847112,-0.297402959067305,-0.368343891207103,0.198731156287359,-0.0785905919566464,0.366709355889324,0.0737667168278096,38.76
21046.0,-16.9174682656955,9.66990017304097,-23.7364434105216,11.8249902296814,-9.83054822917941,-2.51482887310345,-17.2906566748216,1.8204078670595,-6.26490348784789,-12.9166361091709,9.56711029521397,-13.7170673789468,0.899540705915631,-13.2729650621928,-0.402260044266312,-7.75409405936683,-11.6446032058862,-4.74130270962407,0.58462597267458,0.996745095162688,-2.33611095619483,0.972754726208974,1.24186581168063,-1.05108624820763,0.0380090796054737,0.672317065099677,2.10847085205046,-1.42124325273233,1.0
157207.0,1.17075621526687,2.50103820829712,-4.9861592332247,5.37416005823382,0.997798392058317,-1.25900447846418,-1.23768881403143,0.358425624933301,-2.61248850396066,-3.06472953093127,3.48060170327307,-3.73515295429888,-0.594777601745956,-8.22995199210048,-1.47609403608015,-0.408470612919959,-1.48128347210329,0.347626692232083,-1.16441437126035,0.227618255472955,0.123145442805288,-0.713201110003824,-0.0808679133866204,-0.964310260780621,0.338567587684323,0.068629851804667,0.481587901111279,0.268225854368505,4.97
37167.0,-7.92389070083426,-5.19836019923329,-3.00002392240282,4.42066620155728,2.27219396451756,-3.39448342909715,-5.28343533467969,0.131618922476372,0.658176428693037,-0.794993881662565,3.26606601582438,-2.71918495125522,-0.124103963275087,-5.274865818881,0.638575002552638,-2.99583037811248,-4.69843344927136,-1.71187122467509,3.02526099185501,-2.16981089222224,-0.734307916555449,-0.59992625988411,-4.90830117586834,0.410170234644792,-1.16766024989313,0.520507647303451,1.93742140287106,-1.55259283870249,12.31
44820.0,-1.95851828833743,-0.0574904805704371,1.52504257365719,-0.326834139196069,1.2712840569473,1.2055692977669,-0.415428719317752,1.16818237891107,-0.668946386973843,-1.19014633747743,1.68277266328626,1.61701625780538,0.117695314626998,0.401349330166839,-0.424039848131064,-1.10939027131584,0.9488211385811,-2.04710381444115,-1.52218629728416,-0.0617837897258968,0.115133665886774,0.0995110259053247,-0.155925833218409,-0.97893740880589,0.137662265806914,0.292880387670179,-0.0413197064855667,-0.178455403455983,1.18
37951.0,-2.94887035262532,-4.24605066896798,-0.0491334925033985,1.11385474375074,-5.17408378775758,2.65742449597198,5.88303342652674,-0.615629862973744,-1.72719878018895,-1.00694402868958,-0.460907290067558,-0.602577734668414,0.399969303371565,-0.303842576619986,0.36054576362535,-1.6822732340805,0.137010952893515,1.46625572644733,-1.79008057755019,3.15209419413407,0.669133218522182,-0.20023771808645,3.78405190884779,0.153311134945356,0.517041316995789,-0.448285529523396,-0.59845937568275,-0.0287138692507004,1658.01
82573.0,-1.02251737351874,1.1667957053256,1.18502689870383,-1.53871764406386,0.067020964404315,-0.57080030195677,0.732604196526907,-0.0404775513483598,0.369934155092703,0.618492403771525,1.82643673884727,0.841251579439197,-0.0395345222125401,-0.181992319349968,-0.0209408637472128,0.180229466543206,-0.671043189755887,-0.562853900356181,-0.947481770469539,0.444462810436665,-0.117892896044716,0.0871758534910527,-0.0359208516472679,0.255220937240825,-0.209741973756783,0.750839830595297,0.351217690141446,0.0327032413600996,0.77
73683.0,-1.56054982720158,-0.32132771160168,2.24984975312271,-0.862760961570644,-0.548022195568509,1.72708784685795,0.51263798422495,0.558426769343539,0.308589745905957,-1.24598231495307,0.397784697541996,0.105957422812226,-0.643684190105094,-0.295016618496982,1.30178102079517,-0.743655278014595,0.842692612957034,-1.97373361863955,-2.22309440768954,-0.193569704159764,0.259513962230818,0.918863737357043,0.163356993928717,-0.555839237737795,-0.0863727905409715,1.13044893863822,-0.0073023781527064,0.0292964450554923,218.5
17230.0,-0.469326705102944,1.11145278248281,2.04100272504592,1.73159516277684,0.135146841769907,-0.0936251754891053,0.266155169970928,0.0829882363836626,0.58025540346041,-0.164562674892883,0.500376369958899,-3.0217601822032,0.924213260310925,1.50079377517002,-0.400282644242405,0.706047712602575,0.115114264650572,-0.0467958788933584,-2.54852159198286,-0.358708665630957,0.159387389394564,0.592669568808717,-0.0535961838321624,0.320747502076217,-0.36912075429213,-0.136604684929151,-0.100845186803931,0.03934714768212,3.93
139117.0,-3.97593925787714,-1.24493887246577,-3.70741371980754,4.54477220840185,4.05067557270479,-3.40767861716595,-5.06311826997904,1.00704199678733,-3.19015819504631,-4.25071651144568,4.18216236800046,-4.56367473788251,1.18250275143465,-6.96497247579046,1.11533951405808,-4.99733165466689,-6.41953891153561,-1.18359273970866,3.56973257751778,2.1094026874149,1.05973707375805,-0.037394796398813,0.348707142883828,-0.162929482857413,0.410530958112178,-0.123612265343157,0.877423851434985,0.667568429836307,8.3
134769.0,-0.967767136663499,2.09801863238761,-5.22292946625656,6.5145732431847,-4.18767406818961,2.11417834963073,0.948701404286247,-2.44842689476182,-3.20366608262076,-3.07403431268054,1.05148630261883,-3.47486296690245,0.573371300323787,-5.25425346321937,-0.32638832674693,-1.84859811431832,-2.42153561881163,-0.833344853245289,0.952141057235768,1.14720392040776,-0.843268389452352,0.796738518044592,1.31431234652212,-0.352886653077338,-1.77070558031979,0.0981333585610556,0.95676878112918,0.162777346229732,925.31
172184.0,-0.96650272048269,1.29701970345461,0.833412257548484,-1.04560157975652,0.272080916780171,-0.393920882221922,0.455379012840611,0.109504493310362,0.819502905621261,-0.867523369645046,-0.726541741164019,-0.498539031264697,-0.656373633299206,-1.46273289382627,0.553874189968744,0.59236182115912,0.350753395018414,0.507375623882213,-0.269379161211635,0.160213197138601,-0.259857863060651,-0.680548243893073,-0.0515634236275289,0.57764179152039,-0.235487177093149,-0.311817926435166,0.196083293769741,0.28710348641489,0.77
58217.0,-0.443793956538852,1.27139528958141,1.20617786290079,0.790371244425149,0.418935334538855,-0.848375714713356,0.917690595034239,-0.235511404707869,-0.285692136421657,-0.867899742347565,0.614977120327696,-0.657947690982211,-0.948412031653891,-1.63514452424164,1.26320316314475,0.0685328870737372,1.32579410174258,0.376383480838994,-1.09619645414336,-0.0672050359210024,0.119278777095323,0.513479449681292,-0.264243409026182,0.443311288026016,0.0295163920697956,-0.335141048988331,-0.188814985117408,-0.123391459240302,5.09
41203.0,-8.42681446458936,6.24165891255794,-9.94646974501132,8.19961393161759,-8.21309336768256,-2.52204605104398,-11.6430282742756,5.33950009801351,-7.05101582770698,-12.2653238444006,7.04773274001302,-13.7429528415799,0.821627223133927,-14.1074642630375,1.02047093981622,-11.8478871921138,-21.6739867132891,-7.78404247450965,3.20430921695579,0.563869352833826,2.42746037443776,0.692666548056743,0.0203051671536146,0.499809093124917,0.467593621860553,0.483161969665241,1.19567086957704,0.198294350072086,88.23
120044.0,-0.258237709698769,0.0843143681453277,0.914743833408716,0.487861727169223,-0.631528668142232,-0.142271637857241,0.932959474684029,0.0237544578596365,0.306311032032624,-0.590905133433154,-1.38761699826052,-0.763973199470174,-1.07531142045827,0.124983379882963,0.471527581419265,0.592770564615859,-0.877290456615948,0.715160294428659,-0.974646138009869,0.132715971437879,0.395127528551448,0.835644235400242,0.323354487202843,-0.0993222605595859,-0.295014018659804,-0.636926402361103,0.0575336808652998,0.07612109133818,195.0
102619.0,-2.48836288474016,4.35901910783724,-7.77640985018266,5.36402677044258,-1.82387723220959,-2.44514013600669,-4.96422092061784,1.48489015991725,-2.94789885841072,-7.17534972178322,7.34365210856032,-10.178995535122,2.14215063066493,-8.98305216762269,-0.473746033414928,-8.14334226244301,-9.78567719982127,-3.08651950539248,3.37971333584943,0.792274684105994,1.32567239039937,1.02122620503862,-0.266476205063069,-0.370880444896658,0.365535186093547,0.081372023747405,0.184983040876449,-0.211582455539506,1.0
